image,video,subject,exercise,split,frame
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_023_push_up_good_diagonal_frame_000176.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\diagonal\subject_023_push_up_good_diagonal.mp4,023,push_up,train,176
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_023_push_up_good_diagonal_frame_000197.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\diagonal\subject_023_push_up_good_diagonal.mp4,023,push_up,train,197
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_023_push_up_good_diagonal_frame_000218.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\diagonal\subject_023_push_up_good_diagonal.mp4,023,push_up,train,218
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_023_push_up_good_diagonal_frame_000239.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\diagonal\subject_023_push_up_good_diagonal.mp4,023,push_up,train,239
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_023_push_up_good_diagonal_frame_000261.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\diagonal\subject_023_push_up_good_diagonal.mp4,023,push_up,train,261
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_024_push_up_good_diagonal_frame_000026.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\diagonal\subject_024_push_up_good_diagonal.mp4,024,push_up,train,26
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_024_push_up_good_diagonal_frame_000044.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\diagonal\subject_024_push_up_good_diagonal.mp4,024,push_up,train,44
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_024_push_up_good_diagonal_frame_000063.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\diagonal\subject_024_push_up_good_diagonal.mp4,024,push_up,train,63
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_024_push_up_good_diagonal_frame_000082.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\diagonal\subject_024_push_up_good_diagonal.mp4,024,push_up,train,82
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_024_push_up_good_diagonal_frame_000101.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\diagonal\subject_024_push_up_good_diagonal.mp4,024,push_up,train,101
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_024_push_up_good_diagonal_frame_000120.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\diagonal\subject_024_push_up_good_diagonal.mp4,024,push_up,train,120
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_024_push_up_good_diagonal_frame_000139.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\diagonal\subject_024_push_up_good_diagonal.mp4,024,push_up,train,139
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_024_push_up_good_diagonal_frame_000158.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\diagonal\subject_024_push_up_good_diagonal.mp4,024,push_up,train,158
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_024_push_up_good_diagonal_frame_000177.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\diagonal\subject_024_push_up_good_diagonal.mp4,024,push_up,train,177
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_024_push_up_good_diagonal_frame_000196.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\diagonal\subject_024_push_up_good_diagonal.mp4,024,push_up,train,196
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_024_push_up_good_diagonal_frame_000215.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\diagonal\subject_024_push_up_good_diagonal.mp4,024,push_up,train,215
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_024_push_up_good_diagonal_frame_000234.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\diagonal\subject_024_push_up_good_diagonal.mp4,024,push_up,train,234
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_001_push_up_good_front_frame_000046.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\front\subject_001_push_up_good_front.mp4,001,push_up,train,46
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_001_push_up_good_front_frame_000079.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\front\subject_001_push_up_good_front.mp4,001,push_up,train,79
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_001_push_up_good_front_frame_000113.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\front\subject_001_push_up_good_front.mp4,001,push_up,train,113
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_001_push_up_good_front_frame_000147.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\front\subject_001_push_up_good_front.mp4,001,push_up,train,147
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_001_push_up_good_front_frame_000181.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\front\subject_001_push_up_good_front.mp4,001,push_up,train,181
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_001_push_up_good_front_frame_000215.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\front\subject_001_push_up_good_front.mp4,001,push_up,train,215
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_001_push_up_good_front_frame_000249.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\front\subject_001_push_up_good_front.mp4,001,push_up,train,249
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_001_push_up_good_front_frame_000283.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\front\subject_001_push_up_good_front.mp4,001,push_up,train,283
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_001_push_up_good_front_frame_000317.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\front\subject_001_push_up_good_front.mp4,001,push_up,train,317
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_001_push_up_good_front_frame_000351.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\front\subject_001_push_up_good_front.mp4,001,push_up,train,351
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_001_push_up_good_front_frame_000385.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\front\subject_001_push_up_good_front.mp4,001,push_up,train,385
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_001_push_up_good_front_frame_000419.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\front\subject_001_push_up_good_front.mp4,001,push_up,train,419
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_002_push_up_good_front_frame_000046.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\front\subject_002_push_up_good_front.mp4,002,push_up,train,46
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_002_push_up_good_front_frame_000079.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\front\subject_002_push_up_good_front.mp4,002,push_up,train,79
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_002_push_up_good_front_frame_000113.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\front\subject_002_push_up_good_front.mp4,002,push_up,train,113
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_002_push_up_good_front_frame_000146.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\front\subject_002_push_up_good_front.mp4,002,push_up,train,146
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_002_push_up_good_front_frame_000180.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\front\subject_002_push_up_good_front.mp4,002,push_up,train,180
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_002_push_up_good_front_frame_000214.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\front\subject_002_push_up_good_front.mp4,002,push_up,train,214
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_002_push_up_good_front_frame_000247.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\front\subject_002_push_up_good_front.mp4,002,push_up,train,247
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_002_push_up_good_front_frame_000281.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\front\subject_002_push_up_good_front.mp4,002,push_up,train,281
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_002_push_up_good_front_frame_000315.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\front\subject_002_push_up_good_front.mp4,002,push_up,train,315
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_002_push_up_good_front_frame_000348.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\front\subject_002_push_up_good_front.mp4,002,push_up,train,348
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_002_push_up_good_front_frame_000382.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\front\subject_002_push_up_good_front.mp4,002,push_up,train,382
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_002_push_up_good_front_frame_000416.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\front\subject_002_push_up_good_front.mp4,002,push_up,train,416
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_003_push_up_good_front_frame_000045.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\front\subject_003_push_up_good_front.mp4,003,push_up,train,45
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_003_push_up_good_front_frame_000077.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\front\subject_003_push_up_good_front.mp4,003,push_up,train,77
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_003_push_up_good_front_frame_000110.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\front\subject_003_push_up_good_front.mp4,003,push_up,train,110
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_003_push_up_good_front_frame_000143.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\front\subject_003_push_up_good_front.mp4,003,push_up,train,143
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_003_push_up_good_front_frame_000176.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\front\subject_003_push_up_good_front.mp4,003,push_up,train,176
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_003_push_up_good_front_frame_000209.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\front\subject_003_push_up_good_front.mp4,003,push_up,train,209
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_003_push_up_good_front_frame_000241.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\front\subject_003_push_up_good_front.mp4,003,push_up,train,241
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_003_push_up_good_front_frame_000274.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\front\subject_003_push_up_good_front.mp4,003,push_up,train,274
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_003_push_up_good_front_frame_000307.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\front\subject_003_push_up_good_front.mp4,003,push_up,train,307
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_003_push_up_good_front_frame_000340.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\front\subject_003_push_up_good_front.mp4,003,push_up,train,340
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_003_push_up_good_front_frame_000373.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\front\subject_003_push_up_good_front.mp4,003,push_up,train,373
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_003_push_up_good_front_frame_000406.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\front\subject_003_push_up_good_front.mp4,003,push_up,train,406
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_004_push_up_good_front_frame_000029.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\front\subject_004_push_up_good_front.mp4,004,push_up,train,29
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_004_push_up_good_front_frame_000050.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\front\subject_004_push_up_good_front.mp4,004,push_up,train,50
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_004_push_up_good_front_frame_000071.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\front\subject_004_push_up_good_front.mp4,004,push_up,train,71
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_004_push_up_good_front_frame_000092.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\front\subject_004_push_up_good_front.mp4,004,push_up,train,92
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_004_push_up_good_front_frame_000113.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\front\subject_004_push_up_good_front.mp4,004,push_up,train,113
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_004_push_up_good_front_frame_000134.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\front\subject_004_push_up_good_front.mp4,004,push_up,train,134
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_004_push_up_good_front_frame_000155.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\front\subject_004_push_up_good_front.mp4,004,push_up,train,155
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_004_push_up_good_front_frame_000176.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\front\subject_004_push_up_good_front.mp4,004,push_up,train,176
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_004_push_up_good_front_frame_000197.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\front\subject_004_push_up_good_front.mp4,004,push_up,train,197
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_004_push_up_good_front_frame_000218.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\front\subject_004_push_up_good_front.mp4,004,push_up,train,218
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_004_push_up_good_front_frame_000239.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\front\subject_004_push_up_good_front.mp4,004,push_up,train,239
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_004_push_up_good_front_frame_000261.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\front\subject_004_push_up_good_front.mp4,004,push_up,train,261
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_005_push_up_good_front_frame_000027.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\front\subject_005_push_up_good_front.mp4,005,push_up,train,27
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_005_push_up_good_front_frame_000047.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\front\subject_005_push_up_good_front.mp4,005,push_up,train,47
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_005_push_up_good_front_frame_000067.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\front\subject_005_push_up_good_front.mp4,005,push_up,train,67
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_005_push_up_good_front_frame_000087.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\front\subject_005_push_up_good_front.mp4,005,push_up,train,87
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_005_push_up_good_front_frame_000107.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\front\subject_005_push_up_good_front.mp4,005,push_up,train,107
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_005_push_up_good_front_frame_000127.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\front\subject_005_push_up_good_front.mp4,005,push_up,train,127
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_005_push_up_good_front_frame_000148.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\front\subject_005_push_up_good_front.mp4,005,push_up,train,148
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_005_push_up_good_front_frame_000168.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\front\subject_005_push_up_good_front.mp4,005,push_up,train,168
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_005_push_up_good_front_frame_000188.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\front\subject_005_push_up_good_front.mp4,005,push_up,train,188
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_005_push_up_good_front_frame_000208.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\front\subject_005_push_up_good_front.mp4,005,push_up,train,208
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_005_push_up_good_front_frame_000228.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\front\subject_005_push_up_good_front.mp4,005,push_up,train,228
C:\GymProject\prepared\exercise_type_v1\train\push_up\subject_005_push_up_good_front_frame_000249.jpg,C:\GymProject\data\Dataset Exercise Quality-wise\push_up\good\front\subject_005_push_up_good_front.mp4,005,push_up,train,249
